ticker,symbol,updated_date,price,market_cap_cr,eps,book_value,pe,pb,roe,roce,dividend_yield,debt_to_equity,sales_cr,profit_growth_3yr,sales_growth_3yr,promoter_holding,pledged_pct,error
GMRP&UI.NS,GMRP&UI,2026-09-01T04:50:41.221610,89.76,7010.4137728,7.8,24.376,11.507692,3.6823106,,,,,,,,59.83,,
GNA.NS,GNA,2026-09-01T04:50:42.587145,533.05,2288.4261888,30.82,233.891,17.295588,2.279053,,,,,,,,70.65,,
GNFC.NS,GNFC,2026-09-01T04:50:43.757866,582.7,8562.2341632,70.59,620.096,8.254711,0.9396932,,,,,,,,41.21,,
GNRL.NS,GNRL,2026-09-01T04:50:44.918825,95.39,,1.23,13.88,77.55284,6.8724785,,8.0,,,,,,23.88,,
GOACARBON.NS,GOACARBON,2026-09-01T04:50:46.054773,371.4,339.8700544,,184.276,,2.015455,,,,,,,,60.09,,
GOCLCORP.NS,GOCLCORP,2026-09-01T04:50:47.169980,389.15,1929.1133952,54.39,634.009,7.154808,0.61379254,,4.0,,,,,,69.87,,
GOCOLORS.NS,GOCOLORS,2026-09-01T04:50:48.411665,328.7,1728.8300544,10.0,128.558,32.870003,2.5568228,,,,,,,,52.79,,
GODAVARIB.NS,GODAVARIB,2026-09-01T04:50:49.550384,233.18,1193.3213696,0.05,153.977,4663.5996,1.5143819,,,,,,,,63.31,,
GODFRYPHLP.NS,GODFRYPHLP,2026-09-01T04:50:50.763121,2096.7,32704.6955008,87.71,398.293,23.904913,5.264215,,18.0,,,,,,72.19,,
GODIGIT.NS,GODIGIT,2026-09-01T04:50:51.985134,255.05,23579.3481728,5.33,50.686,47.851784,5.0319614,,,,,,,,73.12,,
GODREJAGRO.NS,GODREJAGRO,2026-09-01T04:50:53.090806,670.0,12891.5636224,23.21,105.656,28.866869,6.3413343,,24.0,,,,,,68.79,,
GODREJCP.NS,GODREJCP,2026-09-01T04:50:54.271805,895.3,91616.4902912,18.66,123.609,47.979637,7.243,,20.0,,,,,,63.27,,
GODREJIND.NS,GODREJIND,2026-09-01T04:50:55.497716,1138.7,38357.2246528,34.91,331.839,32.61816,3.4314833,,5.0,,,,,,74.77,,
GODREJPROP.NS,GODREJPROP,2026-09-01T04:50:56.703123,1980.0,59642.8455936,53.16,635.958,37.246048,3.113413,,5.0,,,,,,74.91,,
GOKEX.NS,GOKEX,2026-09-01T04:50:57.892121,774.65,5676.1421824,13.28,294.968,58.33208,2.6262174,,8.0,,,,,,39.96,,
GOKUL.NS,GOKUL,2026-09-01T04:50:59.058688,41.85,414.2940672,2.13,36.66,19.647886,1.1415712,,12.0,,,,,,74.47,,
GOKULAGRO.NS,GOKULAGRO,2026-09-01T04:51:00.263651,237.65,7012.7353856,14.25,48.106,16.677193,4.940132,,,,,,,,74.48,,
GOLDENTOBC.NS,GOLDENTOBC,2026-09-01T04:51:01.422708,24.53,43.3705856,1.78,,13.780899,,,-1.6,,,,,,26.02,,
GOLDIAM.NS,GOLDIAM,2026-09-01T04:51:02.637050,343.3,5168.625664,13.88,73.462,24.733429,4.6731644,,8.0,,,,,,56.92,,
GOLDTECH.NS,GOLDTECH,2026-09-01T04:51:03.797424,47.85,250.605952,,43.968,,1.0882915,,2.0,,,,,,18.82,,
GOODLUCK.NS,GOODLUCK,2026-09-01T04:51:04.957450,456.95,4556.500992,20.88,165.813,21.88458,2.7558153,,16.0,,,,,,60.46,,
GOODYEAR.NS,GOODYEAR,2026-09-01T04:51:06.133837,736.2,1698.1563392,23.4,262.801,31.46154,2.8013594,,,,,,,,74.0,,
GOPAL.NS,GOPAL,2026-09-01T04:51:07.243757,273.5,3409.637376,6.74,38.372,40.578636,7.1275926,,,,,,,,81.48,,
GOYALALUM.NS,GOYALALUM,2026-09-01T04:51:08.404334,6.34,90.4925888,0.24,1.759,26.416668,3.6043208,,,,,,,,71.03,,
GPIL.NS,GPIL,2026-09-01T04:51:09.573208,241.99,15743.8083072,12.35,94.56,19.594332,2.5591161,,8.0,,,,,,67.36,,
GPPL.NS,GPPL,2026-09-01T04:51:10.853260,169.01,8173.7596928,11.56,48.709,14.620241,3.46979,,,,,,,,43.01,,
GPTHEALTH.NS,GPTHEALTH,2026-09-01T04:51:12.019465,152.74,1253.3054464,5.77,32.835,26.471405,4.651744,,,,,,,,65.57,,
GPTINFRA.NS,GPTINFRA,2026-09-01T04:51:13.135295,110.25,1393.1697152,7.79,47.68,14.15276,2.3122902,,11.0,,,,,,74.77,,
GRADIENTE.NS,GRADIENTE,2026-09-01T04:51:14.364263,2.6,86.424,,11.054,,0.23520897,,,,,,,,8.2,,
GRANDOAK.NS,GRANDOAK,2026-09-01T04:51:15.524338,36.7,,,16.103,,2.2790785,1.82,,,,,,,33.23,,
GRANULES.NS,GRANULES,2026-09-01T04:51:16.642112,824.95,20442.0071424,26.94,205.208,30.621752,4.0200677,,,,,,,,,,
GRAPHITE.NS,GRAPHITE,2026-09-01T04:51:17.482763,740.0,14457.7937408,10.93,299.886,67.70357,2.4676044,,5.0,,,,,,65.22,,
GRASIM.NS,GRASIM,2026-09-01T04:51:18.710401,3315.0,224840.777728,83.9,1525.536,39.511322,2.1730068,,9.0,,,,,,31.27,,
GRAUWEIL.NS,GRAUWEIL,2026-09-01T04:51:19.886624,71.42,3238.264832,3.54,23.813,20.17514,2.999202,,21.0,,,,,,69.02,,
GRAVISSHO.NS,GRAVISSHO,2026-09-01T04:51:21.054418,29.99,,,27.41,,,,-0.44,,,,,,74.78,,
GRAVITA.NS,GRAVITA,2026-09-01T04:51:22.204901,1793.2,13061.1150848,53.83,336.739,33.31228,5.325192,,9.0,,,,,,73.06,,
GREAVESCOT.NS,GREAVESCOT,2026-09-01T04:51:23.384907,196.52,4577.961984,4.23,61.429,46.45863,3.1991405,,21.0,,,,,,51.0,,
GREENLAM.NS,GREENLAM,2026-09-01T04:51:24.637941,244.76,6244.9946624,3.65,46.219,67.05753,5.295657,,20.0,,,,,,54.74,,
GREENPANEL.NS,GREENPANEL,2026-09-01T04:51:25.882025,161.22,1976.998912,0.55,110.569,293.12726,1.458094,,,,,,,,53.1,,
GREENPLY.NS,GREENPLY,2026-09-01T04:51:27.037404,288.0,3597.17888,7.81,72.227,36.8758,3.9874287,,15.0,,,,,,51.03,,
GREENPOWER.NS,GREENPOWER,2026-09-01T04:51:28.309265,9.2,1079.1890944,0.54,9.823,17.037037,0.9365774,,3.0,,,,,,71.52,,
GRINDWELL.NS,GRINDWELL,2026-09-01T04:51:29.595682,1980.0,21922.5604096,39.51,228.933,50.1139,8.648819,,25.0,,,,,,58.89,,
GRINFRA.NS,GRINFRA,2026-09-01T04:51:30.786670,871.0,8427.8419456,105.02,969.38,8.293658,0.8985124,,11.0,,,,,,86.54,,
GRMOVER.NS,GRMOVER,2026-09-01T04:51:32.009841,86.68,1797.7790464,5.25,65.424,16.500952,1.3241317,,,,,,,,73.62,,
GROBTEA.NS,GROBTEA,2026-09-01T04:51:33.179290,1000.0,116.2329984,65.94,798.479,15.165301,1.2523811,,,,,,,,74.93,,
GROWW.NS,GROWW,2026-09-01T04:51:34.352064,191.02,118271.50848,3.94,15.612,48.482235,12.23546,,,,,,,,27.38,,
GRPLTD.NS,GRPLTD,2026-09-01T04:51:35.490259,2013.8,1074.0263936,10.66,334.428,188.91183,6.021625,,8.0,,,,,,41.76,,
GRSE.NS,GRSE,2026-09-01T04:51:36.665364,2537.0,29061.840896,69.76,229.266,36.367546,11.065748,,,,,,,,74.5,,
GRWRHITECH.NS,GRWRHITECH,2026-09-01T04:51:37.791043,7140.5,16589.0916352,166.89,1143.369,42.785667,6.2451406,,7.0,,,,,,60.58,,
GSFC.NS,GSFC,2026-09-01T04:51:38.956254,159.44,6353.32608,17.38,306.073,9.173763,0.52092147,,12.0,,,,,,37.84,,
GSLSU.NS,GSLSU,2026-09-01T04:51:40.230047,24.69,104.640704,,63.879,,0.386512,,,,,,,,73.37,,
GSPCROP.NS,GSPCROP,2026-09-01T04:51:41.382417,640.3,2978.5956352,21.68,191.785,29.534132,3.3386343,,,,,,,,71.72,,
GSS.NS,GSS,2026-09-01T04:51:42.515021,12.23,31.5617696,,115.426,,0.105955325,,4.0,,,,,,17.19,,
GTECJAINX.NS,GTECJAINX,2026-09-01T04:51:43.692473,28.44,28.9777952,,0.476,,59.7479,,,,,,,,64.32,,
GTL.NS,GTL,2026-09-01T04:51:44.823179,7.13,112.1526144,56.52,,0.12615004,,,13.0,,,,,,30.25,,
GTLINFRA.NS,GTLINFRA,2026-09-01T04:51:45.975720,1.17,1498.665984,0.83,,1.4096385,,,,,,,,,25.56,,
GTPL.NS,GTPL,2026-09-01T04:51:47.100728,57.0,641.0393088,0.67,102.275,85.07462,0.55732095,,12.0,,,,,,73.85,,
GUFICBIO.NS,GUFICBIO,2026-09-01T04:51:48.323351,417.85,4190.3046656,7.31,66.308,57.161423,6.301653,,,,,,,,69.98,,
GUJALKALI.NS,GUJALKALI,2026-09-01T04:51:49.487115,708.5,5203.0062592,9.05,520.288,78.28729,1.3617457,,,,,,,,46.28,,
GUJAPOLLO.NS,GUJAPOLLO,2026-09-01T04:51:50.646303,336.0,435.7919744,4.45,388.23,75.50562,0.8654663,,2.8,,,,,,60.38,,
GUJENERGY.NS,GUJENERGY,2026-09-01T04:51:51.813991,253.81,23813.2363264,4.71,196.859,53.887474,1.2892984,,,,,,,,60.89,,
GUJRAFFIA.NS,GUJRAFFIA,2026-09-01T04:51:52.991926,40.05,,2.07,41.316,19.347826,0.969358,,,,,,,,34.16,,
GUJTHEM.NS,GUJTHEM,2026-09-01T04:51:54.100464,421.35,4591.251456,4.48,26.409,94.05134,15.954788,,,,,,,,74.99,,
GULFOILLUB.NS,GULFOILLUB,2026-09-01T04:51:55.282127,1132.0,5609.6858112,75.15,311.026,15.063207,3.6395671,,,,,,,,69.86,,
GULFPETRO.NS,GULFPETRO,2026-09-01T04:51:56.453019,68.0,346.6938112,7.97,69.661,8.531995,0.97615594,,,,,,,,72.27,,
GULPOLY.NS,GULPOLY,2026-09-01T04:51:57.615873,190.21,1182.7909632,23.65,115.232,8.0427065,1.6506699,,,,,,,,58.89,,
GVKPIL.NS,GVKPIL,2026-09-01T04:51:58.770326,2.12,334.792576,,,,,,0.65,,,,,,54.25,,
GVPIL.NS,GVPIL,2026-09-01T04:51:59.923995,630.7,4240.0366592,50.91,86.652,12.388529,7.2785397,,24.0,,,,,,68.58,,
GVPTECH.NS,GVPTECH,2026-09-01T04:52:01.094030,8.39,138.3332992,,4.876,,1.7206727,,,,,,,,90.98,,
GVT&D.NS,GVT&D,2026-09-01T04:52:02.257137,4303.0,110176.8163328,50.77,105.082,84.754776,40.948975,,,,,,,,,,
GYFTR.NS,GYFTR,2026-09-01T04:52:03.163183,183.99,1413.1949568,3.14,62.929,58.595543,2.9237714,,14.0,,,,,,64.44,,
HAL.NS,HAL,2026-09-01T04:52:04.415977,4791.4,320436.830208,139.51,613.676,34.344494,7.8077025,,,,,,,,89.97,,
HALDER.NS,HALDER,2026-09-01T04:52:05.603188,293.95,365.6189952,21.03,143.519,13.977651,2.048161,,0.0,,,,,,19.71,,
HALDYNGL.NS,HALDYNGL,2026-09-01T04:52:06.746129,140.0,,5.46,43.586,25.641026,3.2120407,,,,,,,,52.52,,
HALEOSLABS.NS,HALEOSLABS,2026-09-01T04:52:07.891476,1495.0,451.9814144,52.33,705.781,28.568697,2.1182208,,,,,,,,67.99,,
HAPPSTMNDS.NS,HAPPSTMNDS,2026-09-01T04:52:09.041287,373.55,5613.0342912,14.81,117.929,25.22282,3.1675837,,,,,,,,53.25,,
HAPPYFORGE.NS,HAPPYFORGE,2026-09-01T04:52:10.219240,2430.2,22935.92064,34.61,225.555,70.2167,10.774312,,,,,,,,78.6,,
HARDWYN.NS,HARDWYN,2026-09-01T04:52:11.478703,9.09,621.5812096,0.19,5.924,47.842106,1.5344362,,,,,,,,68.63,,
HARIOMPIPE.NS,HARIOMPIPE,2026-09-01T04:52:12.604127,345.6,1070.229504,22.19,208.781,15.574583,1.655323,,,,,,,,60.92,,
HARRMALAYA.NS,HARRMALAYA,2026-09-01T04:52:13.759442,194.47,358.9022464,14.69,97.028,13.238257,2.0042667,,-5.0,,,,,,50.3,,
HARSHA.NS,HARSHA,2026-09-01T04:52:14.964901,448.85,4086.5144832,16.98,153.957,26.434042,2.9154243,,,,,,,,74.61,,
HATHWAY.NS,HATHWAY,2026-09-01T04:52:16.165904,10.52,1862.1499392,0.42,23.646,25.04762,0.44489557,,-2.0,,,,,,43.48,,
HATSUN.NS,HATSUN,2026-09-01T04:52:17.383147,1209.0,26930.266112,15.88,87.119,76.1335,13.877569,,,,,,,,74.71,,
HAVELLS.NS,HAVELLS,2026-09-01T04:52:18.537205,1217.0,76374.2519296,26.0,150.743,46.807693,8.073343,,27.0,,,,,,61.61,,
HAVISHA.NS,HAVISHA,2026-09-01T04:52:19.789735,1.34,20.5737984,,0.771,,1.7380025,,,,,,,,34.5,,
HAWKINCOOK.NS,HAWKINCOOK,2026-09-01T04:52:20.914241,8130.0,4298.993664,256.78,842.022,31.661345,9.65533,,,,,,,,56.03,,
HBESD.NS,HBESD,2026-09-01T04:52:22.038202,75.95,,,84.325,13.371479,0.90068185,,,,,,,,74.57,,
HBLENGINE.NS,HBLENGINE,2026-09-01T04:52:23.177913,659.4,18278.2345216,28.18,80.581,23.399574,8.18307,,8.0,,,,,,74.24,,
HBSL.NS,HBSL,2026-09-01T04:52:24.348273,53.55,38.2221952,,110.03,,0.48668545,-2.0,,,,,,,53.22,,
HCC.NS,HCC,2026-09-01T04:52:25.547995,23.77,6226.4758272,0.69,8.121,34.449276,2.9269793,,8.0,,,,,,27.8,,
HCG.NS,HCG,2026-09-01T04:52:26.826919,716.9,10703.4755072,1.53,92.072,468.5621,7.7862983,,7.0,,,,,,24.61,,
HCL-INSYS.NS,HCL-INSYS,2026-09-01T04:52:28.005707,10.78,354.8882944,,,,,,-2.0,,,,,,58.04,,
HCLTECH.NS,HCLTECH,2026-09-01T04:52:29.225211,1335.4,361328.0960512,64.23,273.69025,20.790907,4.8792386,,40.0,,,,,,59.68,,
HDBFS.NS,HDBFS,2026-09-01T04:52:30.397461,673.95,55833.6966656,33.42,248.866,20.166069,2.7080839,15.0,,,,,,,74.12,,
HDFCAMC.NS,HDFCAMC,2026-09-01T04:52:31.519154,2534.6,108686.3179776,68.59,215.423,36.95291,11.765689,,,,,,,,82.72,,
HDFCBANK.NS,HDFCBANK,2026-09-01T04:52:32.687436,706.2,1088324.89472,45.74,393.813,15.43944,1.793237,20.0,,,,,,,26.0,,
HDFCLIFE.NS,HDFCLIFE,2026-09-01T04:52:33.923118,541.4,117594.7444224,9.13,89.802,59.299015,6.028819,,41.0,,,,,,80.93,,
HDIL.NS,HDIL,2026-09-01T04:52:35.098369,1.5,71.1006016,,,,,,44.0,,,,,,36.49,,
HEADSUP.NS,HEADSUP,2026-09-01T04:52:36.257459,6.89,15.2149168,,6.936,,0.9933679,,,,,,,,42.95,,
HEALTHX.NS,HEALTHX,2026-09-01T04:52:37.386122,301.25,958.2913536,,201.366,,1.4960321,,-6.0,,,,,,72.48,,
HECPROJECT.NS,HECPROJECT,2026-09-01T04:52:38.606934,118.8,128.7573504,11.63,60.677,10.214961,1.9579084,,,,,,,,73.41,,
HEG.NS,HEG,2026-09-01T04:52:39.713361,742.8,14334.3714304,18.65,246.553,39.82842,3.0127397,,6.0,,,,,,58.79,,
HEIDELBERG.NS,HEIDELBERG,2026-09-01T04:52:40.891302,159.54,3615.6755968,5.14,60.688,31.03891,2.6288557,,,,,,,,69.39,,
HEMIPROP.NS,HEMIPROP,2026-09-01T04:52:42.077908,127.89,3646.4603136,,15.096,,8.471781,,,,,,,,51.12,,
HERANBA.NS,HERANBA,2026-09-01T04:52:43.214495,172.89,691.7928448,,190.364,,0.9082074,,,,,,,,74.15,,
HERITGFOOD.NS,HERITGFOOD,2026-09-01T04:52:44.364408,358.1,3323.0247936,14.56,118.897,24.59478,3.0118506,,17.0,,,,,,39.9,,
HEROMOTOCO.NS,HEROMOTOCO,2026-09-01T04:52:45.547341,5642.0,112919.6683264,272.16,1080.075,20.730452,5.2237115,,50.0,,,,,,34.64,,
HESTERBIO.NS,HESTERBIO,2026-09-01T04:52:46.728833,2239.0,1904.687104,158.86,423.464,14.094171,5.2873445,,,,,,,,,,
HEXAGON.NS,HEXAGON,2026-09-01T04:52:47.563402,66.5,817.40544,1.98,21.181,33.585857,3.1396062,,,,,,,,64.29,,
HEXATRADEX.NS,HEXATRADEX,2026-09-01T04:52:48.691071,159.51,881.2082176,,835.467,,0.19092315,,8.77,,,,,,56.91,,
HEXT.NS,HEXT,2026-09-01T04:52:49.903601,551.9,33654.423552,21.78,110.065,25.339762,5.01431,,34.0,,,,,,74.55,,
HFCL.NS,HFCL,2026-09-01T04:52:51.132023,241.36,36838.0379136,3.85,33.153,62.52727,7.261183,,36.0,,,,,,38.97,,
HGINFRA.NS,HGINFRA,2026-09-01T04:52:52.392558,487.45,3176.7658496,28.65,500.99,17.013962,0.9729736,,,,,,,,73.74,,
HGM.NS,HGM,2026-09-01T04:52:53.556851,44.96,56.6269952,,16.193,,2.776508,,-0.58,,,,,,49.69,,
HGS.NS,HGS,2026-09-01T04:52:54.716821,397.5,1849.1813888,,1785.69,,0.22260304,,12.0,,,,,,67.64,,
HIKAL.NS,HIKAL,2026-09-01T04:52:55.886987,204.37,2519.8974976,,97.403,,2.0981898,,11.0,,,,,,68.77,,
HILINFRA.NS,HILINFRA,2026-09-01T04:52:57.135994,44.66,320.3043328,3.71,33.912,12.037736,1.316938,,,,,,,,70.04,,
HILTON.NS,HILTON,2026-09-01T04:52:58.256738,19.4,99.8451072,1.23,42.969,15.772357,0.45148826,,,,,,,,52.61,,
HIMATSEIDE.NS,HIMATSEIDE,2026-09-01T04:52:59.370326,69.31,871.519744,4.46,166.736,15.540358,0.41568708,,11.0,,,,,,57.22,,
HINDALCO.NS,HINDALCO,2026-09-01T04:53:00.542514,1025.4,227622.0993536,73.76,615.284,13.901844,1.6665475,,6.0,,,,,,34.7,,
HINDCOMPOS.NS,HINDCOMPOS,2026-09-01T04:53:01.757978,407.8,602.2797824,21.32,775.294,19.127579,0.525994,,,,,,,,74.97,,
HINDCON.NS,HINDCON,2026-09-01T04:53:02.929232,23.99,122.8063104,0.84,11.153,28.559525,2.1509907,,,,,,,,62.18,,
HINDCOPPER.NS,HINDCOPPER,2026-09-01T04:53:04.153357,526.95,50957.3300224,11.74,34.53,44.88501,15.260644,,,,,,,,82.88,,
HINDOILEXP.NS,HINDOILEXP,2026-09-01T04:53:05.323857,165.0,2182.0141568,1.89,105.169,87.30159,1.5689034,,-5.0,,,,,,,,
HINDPETRO.NS,HINDPETRO,2026-09-01T04:53:06.505734,362.65,77165.4811648,7.86,308.041,46.138676,1.1772784,,7.0,,,,,,51.11,,
HINDUNILVR.NS,HINDUNILVR,2026-09-01T04:53:07.676118,1983.1,465947.4333696,45.05,207.436,44.019978,9.560057,,139.0,,,,,,67.2,,
HINDWAREAP.NS,HINDWAREAP,2026-09-01T04:53:08.858779,184.95,1547.0394368,,88.096,,2.099414,,,,,,,,50.21,,
HINDZINC.NS,HINDZINC,2026-09-01T04:53:10.012658,603.65,255061.393408,40.37,53.556,14.952936,11.27138,,,,,,,,64.92,,
HIRECT.NS,HIRECT,2026-09-01T04:53:11.241823,1231.0,4231.2228864,12.01,60.689,102.49792,20.283743,,,,,,,,44.51,,
HISARMETAL.NS,HISARMETAL,2026-09-01T04:53:12.422437,158.1,85.3740032,8.81,121.732,17.945517,1.2987547,,,,,,,,53.34,,
HITECH.NS,HITECH,2026-09-01T04:53:13.575859,79.82,1618.033152,3.72,67.437,21.45699,1.1836233,,,,,,,,60.51,,
HITECHCORP.NS,HITECHCORP,2026-09-01T04:53:14.744272,334.3,574.1836288,10.22,165.587,32.71037,2.0188782,,,,,,,,74.44,,
HITECHGEAR.NS,HITECHGEAR,2026-09-01T04:53:15.910509,570.0,1072.7425024,10.47,277.799,54.441257,2.0518432,,,,,,,,55.3,,
HLEGLAS.NS,HLEGLAS,2026-09-01T04:53:17.093419,314.7,2185.7406976,5.23,77.797,60.172085,4.0451436,,,,,,,,50.25,,
HLVLTD.NS,HLVLTD,2026-09-01T04:53:18.318757,6.46,425.8819072,0.07,7.12,92.28571,0.9073034,,6.0,,,,,,63.88,,
HMAAGRO.NS,HMAAGRO,2026-09-01T04:53:19.482842,20.96,1049.6134144,4.28,18.898,4.897196,1.109112,,,,,,,,83.61,,
HMT.NS,HMT,2026-09-01T04:53:20.656989,64.27,7738.6964992,,,,,,,,,,,,93.69,,
HMVL.NS,HMVL,2026-09-01T04:53:21.876991,88.03,647.1510016,23.16,215.465,3.8009498,0.40855825,,,,,,,,74.3,,
HNDFDS.NS,HNDFDS,2026-09-01T04:53:23.103927,653.45,7917.3771264,13.2,96.179,49.503788,6.7941027,,,,,,,,60.4,,
HOMEFIRST.NS,HOMEFIRST,2026-09-01T04:53:24.340991,1166.4,12195.8162432,55.24,417.581,21.115133,2.7932305,,,,,,,,33.7,,
HONASA.NS,HONASA,2026-09-01T04:53:25.480300,482.15,15719.2585216,7.62,43.462,63.274277,11.093598,,,,,,,,35.07,,
HONAUT.NS,HONAUT,2026-09-01T04:53:26.697907,35665.0,31554.1061632,622.8,5047.434,57.265575,7.0659666,,,,,,,,75.0,,
HONDAPOWER.NS,HONDAPOWER,2026-09-01T04:53:27.807443,2004.2,2032.8742912,64.85,792.03,30.905167,2.5304596,,,,,,,,67.67,,
HPAL.NS,HPAL,2026-09-01T04:53:28.920949,34.5,316.9678336,0.2,20.573,172.5,1.6769552,,,,,,,,71.35,,
HPIL.NS,HPIL,2026-09-01T04:53:30.047895,122.35,139.7739904,3.06,47.749,39.98366,2.5623572,,,,,,,,72.37,,
HPL.NS,HPL,2026-09-01T04:53:31.227292,302.9,1947.6617216,14.17,155.565,21.376146,1.947096,,15.0,,,,,,72.15,,
HSCL.NS,HSCL,2026-09-01T04:53:32.412170,671.2,33867.0190592,15.95,93.286,42.081505,7.1950774,,3.0,,,,,,48.95,,
HTMEDIA.NS,HTMEDIA,2026-09-01T04:53:33.592948,26.57,614.617344,2.01,70.466,13.218905,0.37706125,,14.0,,,,,,69.51,,
HUBTOWN.NS,HUBTOWN,2026-09-01T04:53:34.843643,180.23,2561.0801152,6.51,185.468,27.685099,0.9717579,,12.0,,,,,,71.59,,
HUDCO.NS,HUDCO,2026-09-01T04:53:36.008322,179.49,35932.1042944,21.25,109.805,8.4465885,1.6346251,10.0,,,,,,,89.81,,
HUHTAMAKI.NS,HUHTAMAKI,2026-09-01T04:53:37.205040,260.8,1969.6119808,18.06,178.591,14.440753,1.4603199,,,,,,,,68.77,,
HYBRIDFIN.NS,HYBRIDFIN,2026-09-01T04:53:38.525826,17.15,50.4832128,0.87,15.028,19.712643,1.141203,,12.44,,,,,,63.74,,
HYUNDAI.NS,HYUNDAI,2026-09-01T04:53:39.693185,2239.6,181976.7209984,60.98,246.276,36.7268,9.093863,,,,,,,,82.5,,
IBULLSLTD.NS,IBULLSLTD,2026-09-01T04:53:40.870988,26.1,5849.5377408,1.91,13.265,13.664922,1.9675839,,3.0,,,,,,33.59,,
ICDSLTD.NS,ICDSLTD,2026-09-01T04:53:42.159290,41.8,54.4516032,0.5,,83.6,,,7.12,,,,,,52.13,,
ICEMAKE.NS,ICEMAKE,2026-09-01T04:53:43.320599,743.3,1172.9077248,7.57,84.3,98.19022,8.817319,,,,,,,,73.46,,
ICICIAMC.NS,ICICIAMC,2026-09-01T04:53:44.502479,3032.3,149874.016256,70.33,84.392,43.115314,35.931133,,,,,,,,87.59,,
ICICIBANK.NS,ICICIBANK,2026-09-01T04:53:45.690662,1443.4,1035874.1794816,77.4,530.377,18.648579,2.7214603,15.0,,,,,,,,,
ICICIGI.NS,ICICIGI,2026-09-01T04:53:46.872652,1552.0,77537.6994304,48.42,341.461,32.05287,4.545175,,,,,,,,55.92,,
ICICIPRULI.NS,ICICIPRULI,2026-09-01T04:53:48.078707,502.35,72828.3152384,11.63,94.055,43.194324,5.341024,,34.0,,,,,,80.72,,
ICIL.NS,ICIL,2026-09-01T04:53:49.341641,451.95,8951.0658048,7.61,118.922,59.38896,3.8003905,,39.0,,,,,,58.94,,
ICRA.NS,ICRA,2026-09-01T04:53:50.514996,4977.6,4790.9924864,202.41,1226.865,24.591671,4.0571704,,21.0,,,,,,50.46,,
IDBI.NS,IDBI,2026-09-01T04:53:51.701467,91.27,98137.1715584,8.67,65.7,10.527104,1.3891933,4.0,,,,,,,73.98,,
IDEA.NS,IDEA,2026-09-01T04:53:52.884130,14.41,156122.3102464,3.49,,4.1289396,,,14.0,,,,,,42.41,,
IDEAFORGE.NS,IDEAFORGE,2026-09-01T04:53:54.054477,793.9,3946.3583744,0.89,136.997,892.0225,5.7950177,,,,,,,,29.33,,
IDFCFIRSTB.NS,IDFCFIRSTB,2026-09-01T04:53:55.198500,84.51,72896.5578752,2.59,55.11,32.64479,1.5342044,,,,,,,,,,
IEX.NS,IEX,2026-09-01T04:53:56.054854,119.53,10629.8064896,5.7,15.247,20.970177,7.839575,,,,,,,,,,
IFBAGRO.NS,IFBAGRO,2026-09-01T04:53:57.308735,892.2,835.7336576,63.65,718.792,14.017282,1.2412492,,,,,,,,64.99,,
IFBIND.NS,IFBIND,2026-09-01T04:53:58.464336,1318.0,5340.3774976,39.57,245.53,33.308064,5.3679795,,,,,,,,74.96,,
IFCI.NS,IFCI,2026-09-01T04:53:59.624711,87.95,23696.4921344,0.66,33.829,133.25757,2.5998404,7.0,,,,,,,55.53,,
IFGLEXPOR.NS,IFGLEXPOR,2026-09-01T04:54:00.843936,211.37,1523.5258368,5.69,163.004,37.147625,1.2967167,,,,,,,,72.43,,
IGARASHI.NS,IGARASHI,2026-09-01T04:54:02.008952,421.55,1326.830592,5.21,148.254,80.911705,2.8434308,,,,,,,,75.0,,
IGCL.NS,IGCL,2026-09-01T04:54:03.126075,71.38,451.2928768,6.1,90.982,11.701639,0.7845507,,,,,,,,69.05,,
IGIL.NS,IGIL,2026-09-01T04:54:04.331246,340.85,14730.1629952,11.86,34.432,28.739462,9.899222,,,,,,,,76.55,,
IGL.NS,IGL,2026-09-01T04:54:05.466770,150.23,21032.22272,9.14,82.239,16.436543,1.8267488,,,,,,,,45.0,,
IGPL.NS,IGPL,2026-09-01T04:54:06.636204,544.75,1677.5494656,26.51,432.828,20.54885,1.2585831,,,,,,,,72.22,,
IIFL.NS,IIFL,2026-09-01T04:54:07.805121,637.55,27114.3354368,49.05,327.305,12.997961,1.9478774,19.0,,,,,,,29.05,,
IIFLCAPS.NS,IIFLCAPS,2026-09-01T04:54:08.977563,336.25,10585.3698048,17.33,98.596,19.40277,3.4103818,,,,,,,,29.77,,
IITL.NS,IITL,2026-09-01T04:54:10.139747,156.73,353.3877504,,191.013,,0.82052004,,1.33,,,,,,73.86,,
IKIO.NS,IKIO,2026-09-01T04:54:11.373304,211.2,1632.168448,5.96,77.914,35.43624,2.710681,,,,,,,,72.46,,
IKS.NS,IKS,2026-09-01T04:54:12.569408,1760.3,29530.3446528,45.46,167.361,38.721954,10.5179825,,,,,,,,63.72,,
IL&FSENGG.NS,IL&FSENGG,2026-09-01T04:54:13.725014,35.5,465.4798336,0.81,,43.82716,,,12.0,,,,,,42.25,,
IL&FSTRANS.NS,IL&FSTRANS,2026-09-01T04:54:14.886825,2.27,74.6739264,,,,,,,,,,,,73.22,,
IMAGICAA.NS,IMAGICAA,2026-09-01T04:54:16.102142,55.29,3128.7169024,0.25,31.596,221.16,1.749905,,,,,,,,55.22,,
